date,headline,category,sentiment
2024-10-24,ITC: 50pc of MSMEs unaware of AfCFTA,Trade,Neutral
2024-10-24,Farmers’ awareness fuels record storage by WRRB,Agriculture,Positive
2024-10-24,Cashew farmers optimistic on increased earnings,Agriculture,Positive
2024-10-23,Mobile money boom drives  digital economy growth: TCRA,Banking,Positive
2024-10-23,Why Tanzania needs windfall tax,Policy,Negative
2024-10-23,Isles focus on spice production to maximise economic benefits,Agriculture,Neutral
2024-10-23,"Key MoU to enhance digitalisation, promote digital economy",General,Neutral
2024-10-23,Commission seeks public input on tax reforms,Policy,Neutral
2024-10-22,Govt recognises efficiency at Dar Port,Trade,Neutral
2024-10-22,Private sector lending sees year-on-year slowdown,Banking,Negative
2024-10-22,Mobile money surge fuels digital economy,Banking,Positive
2024-10-22,TPSF urges businesses to leverage AfCFTA opportunities,Trade,Neutral
2024-10-22,Coop bank paves new financial future,Banking,Neutral
2024-10-22,"TIC, TRA team up to enhance investment",Investment,Neutral
2024-10-22,Farm clinic for sugarcane growers to up sugar production,Agriculture,Neutral
2024-10-21,45 Tanzanian traders utilise AfCFTA,Trade,Neutral
2024-10-21,"NMB, govt for single-digit loans using ‘machinga IDs’",Banking,Neutral
2024-10-20,Iran to establish tractor assembly plant in Tanzania,Investment,Neutral
2024-10-19,ESRF: A pillar of Tanzania’s economic and social development,General,Neutral
2024-10-19,Tanga Port expansion pays off,Trade,Positive
2024-10-19,US upbeat with Tanzania systems reforms,Policy,Neutral
2024-10-19,"Dar, IMF reach key agreement on economic review",Policy,Neutral
2024-10-18,TIC invites coconut value chain partnerships,Investment,Neutral
2024-10-18,Cooperative bank posts over 640m/- profit,Banking,Positive
2024-10-18,ILRI boosts livestock sector productivity,Agriculture,Neutral
2024-10-18,Govt: Boosting TZ-Iran business ties vital,Trade,Neutral
2024-10-18,"TRA: New tax, customs systems to address taxpayers disputes",Policy,Neutral
2024-10-18,Govt signs 22bn/- contract for construction of two markets in Mwanza,General,Neutral
2024-10-18,Sustain raw cashew quality for international market-farmers told,Agriculture,Neutral
2024-10-18,Kagera to commercialise banana farming,Agriculture,Neutral
2024-10-17,SBT urges sugarcane farmers to utilise experts’ advice to boost productivity,Agriculture,Neutral
2024-10-17,CRDB unveils interest-free registration students loans,Banking,Positive
2024-10-17,EABC: Address information barriers for youth enterprises,General,Neutral
2024-10-17,Tanzania’s external sector sees impressive recovery,Policy,Positive
2024-10-17,EABC renews call to boost intra-EAC trade to 40 pc,Trade,Neutral
2024-10-17,AMDT calls for concerted efforts to improve agriculture,Agriculture,Neutral
2024-10-17,This is how OTR’s non-tax revenue can reach 10pc,General,Neutral
2024-10-17,Kagera RC calls on farmers to increase crop production,Agriculture,Neutral
2024-10-16,"CRS, EU pour 13bn/- for L. Tanganyika",Trade,Neutral
2024-10-16,What Tanzania can gain from the 7th CIIE in Shanghai,General,Neutral
2024-10-16,Tanzania pioneers Bio-Based inputs drive for organic farming in Africa,Agriculture,Neutral
2024-10-16,"Leverage govt support to boost agri, public told",Agriculture,Neutral
2024-10-16,Govt aims for enhanced reforms in mining,Policy,Neutral
2024-10-16,Multibillion investment to boost cement production,Investment,Positive
2024-10-15,SGR attracts businesses as telecom launches shop at Dar station,Transport,Neutral
2024-10-15,DSE launches initiative to boost investment literacy,General,Neutral
2024-10-15,Over 600 farmers benefit from VACS project,Agriculture,Neutral
2024-10-12,TPC enhances cargo transport,Transport,Neutral
2024-10-12,Maize price increases NFRA purchases,Agriculture,Negative
2024-10-12,Tanzania horticultural exports company wins global accolade,Trade,Positive
2024-10-11,TotalEnergies service stations across Tanzania to serve as DHL Service Points,General,Neutral
2024-10-11,Optimism high as Kilwa fishing port project reaches 70 percent,Trade,Positive
2024-10-11,Public encouraged to invest in capital markets,Investment,Neutral
2024-10-11,BoT: Few Tanzanians access banking system,Banking,Negative
2024-10-10,Addressing Sorghum seed shortage: TARI and TOSCI empower farmers in Mwanza,Agriculture,Neutral
2024-10-10,Why Tanzania is a promising investment destination in East Africa,General,Positive
2024-10-10,Improved seafront shipping services boosts revenue at Tanga Port,Trade,Positive
2024-10-10,Stakeholders implement initiative to empower sugarcane smallholder farmers in Moro,Agriculture,Neutral
2024-10-10,Lodhia’s 162bn/- investment stall due to power issues,Energy,Negative
2024-10-10,EAC intra-trade soars 11pc in four years,Trade,Positive
2024-10-10,Port project to handle coal underway,Trade,Neutral
2024-10-10,Concern as fish processors lack raw materials,Agriculture,Negative
2024-10-09,‘Local foods vital in strengthening food industry’,Agriculture,Neutral
2024-10-09,Stakeholders urged to enhance coffee output,Agriculture,Neutral
2024-10-09,TAMFI calls for action over high lending costs,Banking,Negative
2024-10-09,TBS urges mining stakeholders to uphold standards,Banking,Neutral
2024-10-08,"Equity market exhibits dynamic performance, grows 22 per cent year to-date",Forex,Positive
2024-10-08,"BoT maintains key rate as inflation  stabilises, economy strengthens",Policy,Positive
2024-10-08,DSE turnover increases  by 3pc in week,Forex,Neutral
2024-10-08,CRDB embraces AI to enhance customer care,Banking,Neutral
2024-10-08,TPA to enhance efficiency in its ports,Trade,Neutral
2024-10-08,Young women catalysts for economic transformation in Africa,General,Neutral
2024-10-08,Analysts optimistic on BoT’s AI adoption amid security concerns,Policy,Neutral
2024-10-08,"Lack of capital, business skills hinder women entrepreneurs",General,Neutral
2024-10-07,NBC bank showcases improvements to meet customer needs,Banking,Neutral
2024-10-07,NMB empowers social groups manage finances effectively,Banking,Neutral
2024-10-07,CRDB to empower farmers with digital financial solutions,Agriculture,Neutral
2024-10-07,Japan emerges as promising market for Tanzania coffee,Trade,Neutral
2024-10-06,"Sell gold to BoT for growth, Biteko tells miners",Forex,Neutral
2024-10-04,"TIC, Airtel ink MoU to facilitate investment",Investment,Neutral
2024-10-04,Government calls on regions to drive industrial growth,General,Neutral
2024-10-04,Industrial output surges in Q2,General,Positive
2024-10-04,National debt stock down 1.4 per cent,Policy,Neutral
2024-10-04,Tanzania holds key interest rate steady,Policy,Neutral
2024-10-03,Jitegemee group transforming rock salt mining,Agriculture,Neutral
2024-10-03,Informal sector pension scheme beckons,Banking,Neutral
2024-10-03,Private sector credit sees slower growth,Policy,Negative
2024-10-03,Cement prices soar as shilling struggles,Forex,Negative
2024-10-03,What to expect from central bank rate for Q4,Policy,Neutral
2024-10-03,Tanzania urges SADC regional efforts to sustain growth,General,Neutral
2024-10-03,TZ GOLD TRADE: BoT offers global price,Forex,Neutral
2024-10-02,Access Bank acquires BancABC,Banking,Neutral
2024-10-02,Relief for motorists as fuel prices drop in Tanzania,Energy,Positive
2024-10-02,Economic diplomacy yields 11tri/- projects,General,Neutral
2024-10-02,TRA hits record collections,General,Positive
2024-10-02,"Tourism, export sectors upsurge boost earnings",Trade,Positive
2024-10-02,DSE soars 22pc in nine months,General,Positive
2024-10-01,"Q4 2024 CBR decision: Can BoT balance inflation, growth and global trends?",Policy,Neutral
2024-10-01,"PURA, M&P meet as drilling project at Mnazi Bay nears",Energy,Neutral
2024-10-01,"Islamic finance grows in Tanzania, capital markets lag",Banking,Neutral
2024-10-01,"NICOL’s 2023 financial story: Balancing stability, growth and diversification",Banking,Neutral
2024-10-01,Speaker Tulia advocates clean energy adoption for food vendors,Energy,Neutral
2024-10-01,Analysts split on upcoming  central bank rate decision,Policy,Neutral
2024-10-01,Bashe to inaugurate cashew nut processing plant in Mtwara,Investment,Neutral
2024-09-30,NICOL declares 23pc dividend raise after profit surge,Banking,Positive
2024-09-28,Samia orders  revival of Tunduru  cashew factory,Investment,Neutral
2024-09-28,Why Tanzania is ideal for investment,General,Positive
2024-09-27,TZ registers notable progress in road network expansion,Transport,Neutral
2024-09-26,Gov’t committed to boost  agricultural sector – Samia,Agriculture,Neutral
2024-09-26,Unlocking Potential: Tanzania’s energy sector invites foreign investment,Energy,Neutral
2024-09-26,Tanzania credits Citibank’s support in boosting economy,General,Positive
2024-09-26,BoT joins central banks to tackle inflation using AI,Policy,Neutral
2024-09-26,Govt issues guidance for digital lenders,Banking,Neutral
2024-09-26,FCC told to set ground for AfCFTA,Trade,Neutral
2024-09-26,PBZ to open more branches in Tanzania mainland,Banking,Neutral
2024-09-25,Airtel subsea cable to boost digital sector growth,Banking,Positive
2024-09-25,Serious investor? Tanzania is your destination,General,Positive
2024-09-25,"Zanzibar to buy cloves from Tanga, Morogoro",Trade,Neutral
2024-09-25,Airtel subsea cable to boost digital sector growth,Banking,Positive
2024-09-24,With STREPHIT project TZ agri growth is bright,Agriculture,Positive
2024-09-24,FED rate cut: The resounding effects (Part 1),Policy,Negative
2024-09-24,Rising yields and shifting strategies: Navigating September’s T-bond market,Policy,Neutral
2024-09-24,Private sector spurs cashew trade,Agriculture,Positive
2024-09-24,How Fed rate cuts affect Dar’s economic landscape,Policy,Neutral
2024-09-24,Kabanga Nickel Project: A boon for Tanzania’s economy,Investment,Positive
2024-09-24,TZ envisions increased cashew production,Agriculture,Neutral
2024-09-24,UDSM builds 13bn/- agricultural campus in Lindi,Agriculture,Neutral
2024-09-23,New study paves a way to a just energy transition for Tanzania,Energy,Neutral
2024-09-23,UNDP boss rolls out strategy to link tourism with rural economy,General,Neutral
2024-09-23,WB allocates 42.24bn/- for Tanzania statistical master plan phase two,Policy,Neutral
2024-09-23,Small scale industries exhibition set for next month,General,Neutral
2024-09-23,Govt reinstates call for financial support for entrepreneurs,General,Neutral
2024-09-23,Kagera to host UDSM 13bn/- business school campus,Agriculture,Neutral
2024-09-23,TZ secures chili market in China,Trade,Positive
2024-09-22,Milestone as Mtwara Port  receives mega container ship,Transport,Positive
2024-09-21,"US-TZ Tech Challenge to unlock  youth talent, boost economic growth",Investment,Positive
2024-09-21,Missenyi invites investment opportunities,General,Neutral
2024-09-21,Mbarawa lauds TPA for new Mbamba Bay Port construction,Transport,Positive
2024-09-20,Govt creates support  for women entrepreneurs,General,Neutral
2024-09-20,"TTCL to extend fiber cable to DRC, Kenya",Investment,Neutral
2024-09-20,TZ eyes bloc trade with L. Victoria ports expansion,Trade,Neutral
2024-09-20,Tanzania moves closer to global helium production,General,Positive
2024-09-20,"CarePay secures €10m in fresh funding to drive international expansion, innovation",Banking,Positive
2024-09-20,Scania Tanzania to supply gas-powered buses for BRT project,Transport,Neutral
2024-09-19,Tanzania seeks foreign investors for energy transition projects,Energy,Neutral
2024-09-19,CAPITAL MARKET: Tanzanian women urged to formalise businesses,General,Neutral
2024-09-19,GSG Energies commits to invest $500 million in key sectors,Investment,Positive
2024-09-19,TBS: Elevating standards for global competitiveness,General,Neutral
2024-09-18,Coast’s pigeon pea prices climb 10pc,Agriculture,Negative
2024-09-18,Banks’ financial statements propel BI index up,Banking,Positive
2024-09-18,Missenyi ripe for investors,General,Neutral
2024-09-17,15-year T-bond yield rises to 15.35pc amid undersubscriptions,Policy,Negative
2024-09-17,Sustainable solutions: TARI and ICIPE equip farmers with advanced pest control,Agriculture,Neutral
2024-09-17,"Revolutionising insurance with technology, partnerships",Banking,Neutral
2024-09-17,DSE turnover  quadruples to 2.93bn/-,General,Neutral
2024-09-17,“Navigating market uncertainty: Strategies for investor,General,Neutral
2024-09-17,CRDB secures 790bn/-investment for Mahenge Graphite project,Investment,Positive
2024-09-16,"Go for innovative solutions, says NBC Director",Banking,Neutral
2024-09-16,TIB supports small-scale farmers 77bn/- loans,Investment,Neutral
2024-09-16,TZ enjoys investment boom,General,Positive
2024-09-15,Why uplifting welfare of local investors pertinent,General,Neutral
2024-09-15,Govt commits to tech-driven global market protection,Policy,Neutral
2024-09-15,Govt moves to address loan challenges,Policy,Neutral
2024-09-15,EPZA drives industrial growth,Trade,Positive
2024-09-14,Government earns 1.8tri/- from extractive sector,Policy,Positive
2024-09-13,Minister seeks extension of FISH4ACP programme,Policy,Neutral
2024-09-13,EAC Central Banks urged to leverage technology,Policy,Neutral
2024-09-13,"Majaliwa: Government to continue supporting investors, businesspeople",General,Neutral
2024-09-13,Investment boom creates thousands of jobs,General,Positive
2024-09-13,Milestones in regulatory reform and investment environment programme,General,Neutral
2024-09-13,Majaliwa unveils EPZA business facilitation portal,Investment,Neutral
